3.619596987579081215e+00,-2.850854665560234036e+00
7.687423220188471795e-01,-1.850854666019549954e+00
-1.082112344000702775e+00,-9.321184814690666176e-01
-2.014230825469769393e+00,-2.324944916440903064e-01
-2.246725317113859699e+00,2.233009972977886282e-01
-2.023424319816070849e+00,4.598137571792514922e-01
-1.563610562636819301e+00,5.270757032679349585e-01
-1.036534859368884343e+00,4.822948703237319723e-01
-5.542399890451523703e-01,3.777444697798325590e-01
-1.764955192653198113e-01,2.543174877316119464e-01
